"series key","first date (dd-mm-yyyy)","last date (dd-mm-yyyy)","dimensions"
"SUP.Q.B01.W0._Z.P3310.SM20.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01.W0._Z.P3310.SM20.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01.W0._Z.P3310.SML.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01.W0._Z.P3310.SML.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01.W0._Z.P3310.SSM.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01.W0._Z.P3310.SSM.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01.W0._Z.P3310.ST10.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01.W0._Z.P3310.ST10.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01.W0._Z.P3310.ST20.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01.W0._Z.P3310.ST20.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01.W0._Z.P3310.UNI.LSI._Z.ALL._Z.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01.W0._Z.P3310.UNI.LSI._Z.ALL._Z.LAF.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01.W0._Z.P3310.UNI.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01.W0._Z.P3310.UNI.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01.W0._Z.P3310._T.LSI._Z.ALL._Z.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01.W0._Z.P3310._T.LSI._Z.ALL._Z.LAF.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01.W0._Z.P3310._T.SII._Z.ALL._Z.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01.W0._Z.P3310._T.SII._Z.ALL._Z.LAF.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5130.DOM.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5130.EEA.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5130.GSIB.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5130.NEEA.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5130.ROW.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5130.SL30.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5130.SM20.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5130.SSM.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5130.ST10.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5130.ST20.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5130._T.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01._Z._Z.D5130._T.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5170.DOM.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5170.EEA.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5170.GSIB.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5170.NEEA.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5170.ROW.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5170.SL30.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5170.SM20.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5170.SSM.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5170.ST10.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5170.ST20.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5170._T.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01._Z._Z.D5170._T.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5180.DOM.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5180.EEA.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5180.GSIB.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5180.NEEA.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5180.ROW.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5180.SL30.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5180.SM20.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5180.SSM.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5180.ST10.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5180.ST20.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D5180._T.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01._Z._Z.D5180._T.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7110.DOM.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7110.EEA.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7110.GSIB.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7110.NEEA.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7110.ROW.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7110.SL30.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7110.SM20.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7110.SSM.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7110.ST10.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7110.ST20.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7110._T.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01._Z._Z.D7110._T.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7120.DOM.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7120.EEA.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7120.GSIB.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7120.NEEA.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7120.ROW.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7120.SL30.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7120.SM20.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7120.SSM.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7120.ST10.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7120.ST20.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7120._T.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01._Z._Z.D7120._T.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7130.DOM.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7130.EEA.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7130.GSIB.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7130.NEEA.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7130.ROW.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7130.SL30.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7130.SM20.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7130.SSM.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7130.ST10.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7130.ST20.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D7130._T.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01._Z._Z.D7130._T.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8110.DOM.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8110.EEA.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8110.GSIB.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8110.NEEA.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8110.ROW.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8110.SL30.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8110.SM20.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8110.SSM.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8110.ST10.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8110.ST20.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8110._T.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8120.DOM.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8120.EEA.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8120.GSIB.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8120.NEEA.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8120.ROW.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8120.SL30.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8120.SM20.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8120.SSM.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8120.ST10.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8120.ST20.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8120._T.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8130.DOM.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8130.EEA.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8130.GSIB.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8130.NEEA.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8130.ROW.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8130.SL30.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8130.SM20.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8130.SSM.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8130.ST10.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8130.ST20.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.D8130._T.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.AMC.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01._Z._Z.R0104.AMC.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.CSCB.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01._Z._Z.R0104.CWH.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01._Z._Z.R0104.CWH.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.DEV.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01._Z._Z.R0104.DEV.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.DIV.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01._Z._Z.R0104.DIV.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.DOM.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.EEA.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.EML.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01._Z._Z.R0104.GSIB.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.LORI.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.MHRI.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.NC.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01._Z._Z.R0104.NC.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.NEEA.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.RCCL.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01._Z._Z.R0104.RCCL.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.ROW.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.SL30.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.SM20.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.SML.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.SSM.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.ST10.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.ST20.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104.UNI.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01._Z._Z.R0104.UNI.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0104._T.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01._Z._Z.R0104._T.SII._Z._Z._Z.Z.C","01-04-2015","01-10-2025","null"
"SUP.Q.B01._Z._Z.R0105._T.LSI._Z._Z._Z.Z.C","01-04-2020","01-07-2025","null"
"SUP.Q.B01._Z._Z.R0105._T.SII._Z._Z._Z.Z.C","01-07-2016","01-10-2025","null"
"SUP.Q.BE.W0.S11.A1140._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.BE.W0.S11.A1200._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S11.A1230._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S11.AQ100._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S11.AQ110._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S11.AQ130._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S11.E0035._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S11.E0035._T.LSI._Z.N_.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S11.E0035._T.SII._Z.ALL.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S11.E0035._T.SII._Z.N_.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S11.E0036._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S11.E0036._T.LSI._Z.N_.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S11.E0036._T.SII._Z.ALL.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S11.E0036._T.SII._Z.N_.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S11.E0038._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S11.E0038._T.LSI._Z.N_.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S11.E0038._T.SII._Z.ALL.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S11.E0038._T.SII._Z.N_.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S11.I7005._T.LSI._Z._Z._Z.PCT.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S11.I7005._T.SII._Z._Z._Z.PCT.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S11.I7006._T.LSI._Z._Z._Z.PCT.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S11.I7006._T.SII._Z._Z._Z.PCT.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S11.I7008._T.LSI._Z._Z._Z.PCT.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S11.I7008._T.SII._Z._Z._Z.PCT.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S11.I7500._T.SII._Z._Z._Z.PCT.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S11.I7510._T.SII._Z._Z._Z.PCT.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S11.I7530._T.SII._Z._Z._Z.PCT.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S11.L1150._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S11.L1150._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.BE.W0.S121.A1140._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.BE.W0.S121.A1200._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S121.A1230._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S121.AQ100._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S121.I7500._T.SII._Z._Z._Z.PCT.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S121.L1150._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S121.L1150._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.BE.W0.S122Z.A1140._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.BE.W0.S122Z.A1200._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S122Z.A1230._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S122Z.AQ100._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S122Z.I7500._T.SII._Z._Z._Z.PCT.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S122Z.L1150._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S122Z.L1150._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.BE.W0.S12R.A1140._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.BE.W0.S12R.A1200._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S12R.A1230._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S12R.AQ100._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S12R.E0035._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S12R.E0035._T.LSI._Z.N_.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S12R.E0035._T.SII._Z.ALL.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S12R.E0035._T.SII._Z.N_.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S12R.I7005._T.LSI._Z._Z._Z.PCT.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S12R.I7005._T.SII._Z._Z._Z.PCT.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S12R.I7500._T.SII._Z._Z._Z.PCT.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S12R.L1150._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S12R.L1150._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.BE.W0.S13.A1140._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.BE.W0.S13.A1200._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S13.A1230._T.SII._Z.ALL.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S13.AQ100._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S13.I7500._T.SII._Z._Z._Z.PCT.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S13.L1150._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S13.L1150._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.BE.W0.S14.A1140._T.SII._Z.ALL.LE.E.C","01-04-2015","01-10-2025","null"
"SUP.Q.BE.W0.S14.AQ100._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S14.AQ110._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S14.AQ120._T.SII._Z.ST2.LE.E.C","01-07-2020","01-10-2025","null"
"SUP.Q.BE.W0.S14.E0035._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S14.E0035._T.LSI._Z.N_.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S14.E0035._T.SII._Z.ALL.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S14.E0035._T.SII._Z.N_.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S14.E0036._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S14.E0036._T.LSI._Z.N_.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S14.E0036._T.SII._Z.ALL.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S14.E0036._T.SII._Z.N_.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S14.E0037._T.LSI._Z.ALL.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S14.E0037._T.LSI._Z.N_.LE.E.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S14.E0037._T.SII._Z.ALL.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S14.E0037._T.SII._Z.N_.LE.E.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S14.I7005._T.LSI._Z._Z._Z.PCT.C","01-04-2020","01-07-2025","null"
"SUP.Q.BE.W0.S14.I7005._T.SII._Z._Z._Z.PCT.C","01-04-2020","01-10-2025","null"
"SUP.Q.BE.W0.S14.I7006._T.LSI._Z._Z._Z.PCT.C","01-04-2020","01-07-2025","null"
